status,merge_period,period_key,env_kind,dataset_id,variables,tile_id,tile_lat_idx,tile_lon_idx,request_lat_min,request_lat_max,request_lon_min,request_lon_max,tile_deg_lat,tile_deg_lon,buffer_deg,lat_span_deg,lon_span_deg,start_date,end_date,n_days,n_observed_days,n_coverage_points,n_events,n_runs,estimated_lat_cells,estimated_lon_cells,estimated_download_bytes_conservative,output_dir,output_filename,output_path,already_exists
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon046,5,46,-65.25,-59.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2016-02-17,2016-02-17,1,1,15,3,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon046_201602_20160217_20160217.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon046_201602_20160217_20160217.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon046,5,46,-65.25,-59.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2017-02-17,2017-02-19,3,3,1086,265,4,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon046_201702_20170217_20170219.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon046_201702_20170217_20170219.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon046,5,46,-65.25,-59.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2018-01-29,2018-01-29,1,1,43,11,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon046_201801_20180129_20180129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon046_201801_20180129_20180129.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon046,5,46,-65.25,-59.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2019-01-24,2019-01-28,5,3,636,137,3,133,133,2122680,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon046_201901_20190124_20190128.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon046_201901_20190124_20190128.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon046,5,46,-65.25,-59.75,49.75,55.25,5.0,5.0,0.25,5.5,5.5,2019-02-03,2019-02-20,18,3,155,53,3,133,133,7641648,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon046_201902_20190203_20190220.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon046_201902_20190203_20190220.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon047,5,47,-65.25,-59.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2016-02-16,2016-02-17,2,2,578,120,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon047_201602_20160216_20160217.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon047_201602_20160216_20160217.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon047,5,47,-65.25,-59.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2017-02-16,2017-02-19,4,4,341,137,5,133,133,1698144,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon047_201702_20170216_20170219.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon047_201702_20170216_20170219.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon047,5,47,-65.25,-59.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2018-01-29,2018-01-29,1,1,5,1,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon047_201801_20180129_20180129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon047_201801_20180129_20180129.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon047,5,47,-65.25,-59.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2018-02-02,2018-02-02,1,1,135,27,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon047_201802_20180202_20180202.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon047_201802_20180202_20180202.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon047,5,47,-65.25,-59.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2019-01-24,2019-01-24,1,1,204,44,2,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon047_201901_20190124_20190124.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon047_201901_20190124_20190124.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon047,5,47,-65.25,-59.75,54.75,60.25,5.0,5.0,0.25,5.5,5.5,2019-02-19,2019-02-19,1,1,208,56,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon047_201902_20190219_20190219.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon047_201902_20190219_20190219.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon048,5,48,-65.25,-59.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2016-02-16,2016-02-17,2,2,147,36,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon048_201602_20160216_20160217.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon048_201602_20160216_20160217.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon048,5,48,-65.25,-59.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2017-02-15,2017-02-16,2,2,340,77,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon048_201702_20170215_20170216.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon048_201702_20170215_20170216.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon048,5,48,-65.25,-59.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2018-01-29,2018-01-29,1,1,5,1,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon048_201801_20180129_20180129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon048_201801_20180129_20180129.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon048,5,48,-65.25,-59.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-01,1,1,100,29,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon048_201802_20180201_20180201.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon048_201802_20180201_20180201.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon048,5,48,-65.25,-59.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2019-01-24,2019-01-24,1,1,95,19,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon048_201901_20190124_20190124.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon048_201901_20190124_20190124.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon048,5,48,-65.25,-59.75,59.75,65.25,5.0,5.0,0.25,5.5,5.5,2019-02-18,2019-02-19,2,2,13,6,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon048_201902_20190218_20190219.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon048_201902_20190218_20190219.nc,0
planned,month,2017-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon049,5,49,-65.25,-59.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2017-02-15,2017-02-15,1,1,150,39,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon049_201702_20170215_20170215.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon049_201702_20170215_20170215.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon049,5,49,-65.25,-59.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2018-01-28,2018-01-28,1,1,230,46,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon049_201801_20180128_20180128.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon049_201801_20180128_20180128.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon049,5,49,-65.25,-59.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-01,1,1,108,36,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon049_201802_20180201_20180201.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon049_201802_20180201_20180201.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon049,5,49,-65.25,-59.75,64.75,70.25,5.0,5.0,0.25,5.5,5.5,2019-01-25,2019-01-25,1,1,5,1,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon049_201901_20190125_20190125.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon049_201901_20190125_20190125.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon050,5,50,-65.25,-59.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2017-01-19,2017-01-20,2,2,400,80,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon050_201701_20170119_20170120.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon050_201701_20170119_20170120.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon050,5,50,-65.25,-59.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-01,1,1,300,66,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon050_201802_20180201_20180201.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon050_201802_20180201_20180201.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon050,5,50,-65.25,-59.75,69.75,75.25,5.0,5.0,0.25,5.5,5.5,2019-01-25,2019-01-25,1,1,117,38,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon050_201901_20190125_20190125.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon050_201901_20190125_20190125.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon051,5,51,-65.25,-59.75,74.75,80.25,5.0,5.0,0.25,5.5,5.5,2017-01-19,2017-01-20,2,2,125,25,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon051_201701_20170119_20170120.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon051_201701_20170119_20170120.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon051,5,51,-65.25,-59.75,74.75,80.25,5.0,5.0,0.25,5.5,5.5,2018-01-31,2018-01-31,1,1,276,59,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon051_201801_20180131_20180131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon051_201801_20180131_20180131.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon051,5,51,-65.25,-59.75,74.75,80.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-01,1,1,12,6,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon051_201802_20180201_20180201.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon051_201802_20180201_20180201.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon051,5,51,-65.25,-59.75,74.75,80.25,5.0,5.0,0.25,5.5,5.5,2019-01-25,2019-01-31,7,4,314,103,4,133,133,2971752,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon051_201901_20190125_20190131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon051_201901_20190125_20190131.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon052,5,52,-65.25,-59.75,79.75,85.25,5.0,5.0,0.25,5.5,5.5,2017-01-20,2017-01-20,1,1,69,15,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon052_201701_20170120_20170120.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon052_201701_20170120_20170120.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon052,5,52,-65.25,-59.75,79.75,85.25,5.0,5.0,0.25,5.5,5.5,2018-01-29,2018-01-31,3,3,812,169,3,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon052_201801_20180129_20180131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon052_201801_20180129_20180131.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon052,5,52,-65.25,-59.75,79.75,85.25,5.0,5.0,0.25,5.5,5.5,2019-01-26,2019-01-31,6,5,1922,417,5,133,133,2547216,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon052_201901_20190126_20190131.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon052_201901_20190126_20190131.nc,0
planned,month,2019-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon052,5,52,-65.25,-59.75,79.75,85.25,5.0,5.0,0.25,5.5,5.5,2019-02-01,2019-02-04,4,4,1291,263,4,133,133,1698144,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon052_201902_20190201_20190204.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon052_201902_20190201_20190204.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon053,5,53,-65.25,-59.75,84.75,90.25,5.0,5.0,0.25,5.5,5.5,2017-01-20,2017-01-22,3,3,81,32,3,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon053_201701_20170120_20170122.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon053_201701_20170120_20170122.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon053,5,53,-65.25,-59.75,84.75,90.25,5.0,5.0,0.25,5.5,5.5,2018-01-28,2018-01-29,2,2,24,10,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon053_201801_20180128_20180129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon053_201801_20180128_20180129.nc,0
planned,month,2017-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat005_lon054,5,54,-65.25,-59.75,89.75,95.25,5.0,5.0,0.25,5.5,5.5,2017-01-21,2017-01-21,1,1,85,25,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat005_lon054_201701_20170121_20170121.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat005_lon054_201701_20170121_20170121.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon033,6,33,-60.25,-54.75,-15.25,-9.75,5.0,5.0,0.25,5.5,5.5,2018-02-04,2018-02-04,1,1,18,6,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon033_201802_20180204_20180204.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon033_201802_20180204_20180204.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon034,6,34,-60.25,-54.75,-10.25,-4.75,5.0,5.0,0.25,5.5,5.5,2018-02-04,2018-02-04,1,1,154,73,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon034_201802_20180204_20180204.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon034_201802_20180204_20180204.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon035,6,35,-60.25,-54.75,-5.25,0.25,5.0,5.0,0.25,5.5,5.5,2018-02-02,2018-02-04,3,2,266,72,2,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon035_201802_20180202_20180204.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon035_201802_20180202_20180204.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon036,6,36,-60.25,-54.75,-0.25,5.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-06,6,5,1060,270,5,133,133,2547216,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon036_201802_20180201_20180206.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon036_201802_20180201_20180206.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon037,6,37,-60.25,-54.75,4.75,10.25,5.0,5.0,0.25,5.5,5.5,2018-02-05,2018-02-09,5,4,674,165,4,133,133,2122680,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon037_201802_20180205_20180209.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon037_201802_20180205_20180209.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon038,6,38,-60.25,-54.75,9.75,15.25,5.0,5.0,0.25,5.5,5.5,2018-01-29,2018-01-30,2,2,124,59,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon038_201801_20180129_20180130.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon038_201801_20180129_20180130.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon039,6,39,-60.25,-54.75,14.75,20.25,5.0,5.0,0.25,5.5,5.5,2016-02-21,2016-02-21,1,1,232,53,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon039_201602_20160221_20160221.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon039_201602_20160221_20160221.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon039,6,39,-60.25,-54.75,14.75,20.25,5.0,5.0,0.25,5.5,5.5,2018-01-28,2018-01-30,3,3,1782,388,3,133,133,1273608,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon039_201801_20180128_20180130.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon039_201801_20180128_20180130.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon039,6,39,-60.25,-54.75,14.75,20.25,5.0,5.0,0.25,5.5,5.5,2018-02-03,2018-02-08,6,5,2304,469,5,133,133,2547216,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon039_201802_20180203_20180208.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon039_201802_20180203_20180208.nc,0
planned,month,2016-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon040,6,40,-60.25,-54.75,19.75,25.25,5.0,5.0,0.25,5.5,5.5,2016-02-21,2016-02-21,1,1,172,44,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon040_201602_20160221_20160221.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon040_201602_20160221_20160221.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon040,6,40,-60.25,-54.75,19.75,25.25,5.0,5.0,0.25,5.5,5.5,2018-01-27,2018-01-28,2,2,1021,213,2,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon040_201801_20180127_20180128.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon040_201801_20180127_20180128.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon040,6,40,-60.25,-54.75,19.75,25.25,5.0,5.0,0.25,5.5,5.5,2018-02-07,2018-02-07,1,1,214,94,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon040_201802_20180207_20180207.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon040_201802_20180207_20180207.nc,0
planned,month,2016-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon041,6,41,-60.25,-54.75,24.75,30.25,5.0,5.0,0.25,5.5,5.5,2016-01-28,2016-01-28,1,1,74,23,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon041_201601_20160128_20160128.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon041_201601_20160128_20160128.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon041,6,41,-60.25,-54.75,24.75,30.25,5.0,5.0,0.25,5.5,5.5,2018-01-27,2018-01-27,1,1,77,22,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon041_201801_20180127_20180127.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon041_201801_20180127_20180127.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon041,6,41,-60.25,-54.75,24.75,30.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-07,7,3,786,170,3,133,133,2971752,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon041_201802_20180201_20180207.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon041_201802_20180201_20180207.nc,0
planned,month,2016-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon042,6,42,-60.25,-54.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2016-01-28,2016-01-29,2,2,335,70,3,133,133,849072,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon042_201601_20160128_20160129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon042_201601_20160128_20160129.nc,0
planned,month,2018-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon042,6,42,-60.25,-54.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2018-01-26,2018-01-29,4,4,332,75,4,133,133,1698144,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon042_201801_20180126_20180129.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon042_201801_20180126_20180129.nc,0
planned,month,2018-02,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon042,6,42,-60.25,-54.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2018-02-01,2018-02-11,11,3,515,103,3,133,133,4669896,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon042_201802_20180201_20180211.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon042_201802_20180201_20180211.nc,0
planned,month,2019-01,CHL,cmems_obs-oc_glo_bgc-plankton_my_l4-gapfree-multi-4km_P1D,CHL,lat006_lon042,6,42,-60.25,-54.75,29.75,35.25,5.0,5.0,0.25,5.5,5.5,2019-01-25,2019-01-25,1,1,110,23,1,133,133,500000,external_inputs/environment/goto_chl,CHL_GOTO_PERIOD_month_lat006_lon042_201901_20190125_20190125.nc,external_inputs/environment/goto_chl/CHL_GOTO_PERIOD_month_lat006_lon042_201901_20190125_20190125.nc,0
