segment_key,track_id,events,old_n_steps,event_count_match,rho_coordinate_max_abs_error_km,tau_nonincreasing_adjacent_pairs,tau_duplicate_fixes,tau_confirmation_reach_positive,rho_support_old,rho_support_rebuilt,rho_support_abs_error,eligible_records_min,eligible_records_median,panel,replicate,rho_chl_support,rho_chl_median_log_length
,,,,,,,,,,,,,,d,943.0,-0.12820885509839,-0.1337265205724508
,,,,,,,,,,,,,,d,944.0,-0.124899373881932,-0.1207737030411449
,,,,,,,,,,,,,,d,945.0,-0.1464780858676208,-0.0983843917710197
,,,,,,,,,,,,,,d,946.0,-0.1334637745974955,-0.1197338998211091
,,,,,,,,,,,,,,d,947.0,-0.130948121645796,-0.117363595706619
,,,,,,,,,,,,,,d,948.0,-0.1401777728085868,-0.070253801431127
,,,,,,,,,,,,,,d,949.0,-0.1365943649373882,-0.1103309481216458
,,,,,,,,,,,,,,d,950.0,-0.1416592128801431,-0.1053779069767442
,,,,,,,,,,,,,,d,951.0,-0.1444543828264758,-0.1566916368515206
,,,,,,,,,,,,,,d,952.0,-0.1497931574239714,-0.0923468246869409
,,,,,,,,,,,,,,d,953.0,-0.1446388640429338,-0.0916088998211091
,,,,,,,,,,,,,,d,954.0,-0.1331227638640429,-0.126453488372093
,,,,,,,,,,,,,,d,955.0,-0.1483173076923077,-0.1128466010733452
,,,,,,,,,,,,,,d,956.0,-0.1419051878354204,-0.1262522361359571
,,,,,,,,,,,,,,d,957.0,-0.1413349731663685,-0.1269286672629696
,,,,,,,,,,,,,,d,958.0,-0.1474396243291592,-0.1159045169946333
,,,,,,,,,,,,,,d,959.0,-0.14991614490161,-0.1249888193202146
,,,,,,,,,,,,,,d,960.0,-0.1512466457960644,-0.1083743291592128
,,,,,,,,,,,,,,d,961.0,-0.1466122540250447,-0.1127627459749553
,,,,,,,,,,,,,,d,962.0,-0.1406697227191413,-0.1223949016100179
,,,,,,,,,,,,,,d,963.0,-0.1329438729874776,-0.1237645348837209
,,,,,,,,,,,,,,d,964.0,-0.1424083184257603,-0.0905467352415027
,,,,,,,,,,,,,,d,965.0,-0.1503242397137746,-0.1214780858676207
,,,,,,,,,,,,,,d,966.0,-0.1535442754919499,-0.1011124776386404
,,,,,,,,,,,,,,d,967.0,-0.1537511180679785,-0.1014143559928443
,,,,,,,,,,,,,,d,968.0,-0.1447115384615384,-0.1392665474060823
,,,,,,,,,,,,,,d,969.0,-0.1292766100178891,-0.116944320214669
,,,,,,,,,,,,,,d,970.0,-0.1282256261180679,-0.1156529516994633
,,,,,,,,,,,,,,d,971.0,-0.1479707066189624,-0.1054282200357782
,,,,,,,,,,,,,,d,972.0,-0.1518224508050089,-0.082569320214669
,,,,,,,,,,,,,,d,973.0,-0.1209693649373882,-0.1156864937388193
,,,,,,,,,,,,,,d,974.0,-0.145203488372093,-0.1077929338103756
,,,,,,,,,,,,,,d,975.0,-0.142061717352415,-0.120086091234347
,,,,,,,,,,,,,,d,976.0,-0.1627347942754919,-0.0800648479427549
,,,,,,,,,,,,,,d,977.0,-0.1379807692307692,-0.1099508050089445
,,,,,,,,,,,,,,d,978.0,-0.1386068872987478,-0.0993627012522361
,,,,,,,,,,,,,,d,979.0,-0.1391994633273703,-0.1011516100178891
,,,,,,,,,,,,,,d,980.0,-0.1518224508050089,-0.10287343470483
,,,,,,,,,,,,,,d,981.0,-0.1105936940966011,-0.1432300983899821
,,,,,,,,,,,,,,d,982.0,-0.1426822450805009,-0.0878689624329159
,,,,,,,,,,,,,,d,983.0,-0.1549474508050089,-0.091910778175313
,,,,,,,,,,,,,,d,984.0,-0.1562220483005366,-0.1102023703041145
,,,,,,,,,,,,,,d,985.0,-0.1377906976744186,-0.1430400268336315
,,,,,,,,,,,,,,d,986.0,-0.1426934257602862,-0.0951084525939177
,,,,,,,,,,,,,,d,987.0,-0.1470203488372093,-0.0920673076923077
,,,,,,,,,,,,,,d,988.0,-0.1415809481216458,-0.120153175313059
,,,,,,,,,,,,,,d,989.0,-0.1516771019677996,-0.1070046958855098
,,,,,,,,,,,,,,d,990.0,-0.1462153398926655,-0.1067922629695885
,,,,,,,,,,,,,,d,991.0,-0.1447842128801431,-0.1191469141323792
,,,,,,,,,,,,,,d,992.0,-0.1370248211091234,-0.1276945438282647
,,,,,,,,,,,,,,d,993.0,-0.152990831842576,-0.1123211091234347
,,,,,,,,,,,,,,d,994.0,-0.1490887745974955,-0.1053443649373882
,,,,,,,,,,,,,,d,995.0,-0.1438729874776387,-0.1262466457960644
,,,,,,,,,,,,,,d,996.0,-0.1417654293381038,-0.0978868515205724
,,,,,,,,,,,,,,d,997.0,-0.1512634168157424,-0.1165753577817531
,,,,,,,,,,,,,,d,998.0,-0.1217631932021467,-0.1390317531305903
