dataset,scale_m,event_id,n_runs,n_record_runs,decomposition_residual,panel,temporal_identity_residual,frozen_events,geometry_pass,a_chl_eligible,a_decomposition_eligible,b_chl_eligible,rho_tau_distinct_cell,rho_tau_distinct_cell_fraction
rfbo,250,369|3|RFBO_iGotU|24,4.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|2,40.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|6,3.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|8,12.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|9,5.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|10,6.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|11,23.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|12,3.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|16,3.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|17,6.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|18,15.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|19,8.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|22,3.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|25,14.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|26,5.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|27,4.0,,,d,0.0,,,,,,,
rfbo,250,370|1|RFBO_iGotU|28,4.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|1,14.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|2,4.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|3,3.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|4,5.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|5,7.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|7,10.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|9,13.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|15,3.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|16,20.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|17,4.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|18,4.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|20,38.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|21,3.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|23,12.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|25,8.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|26,4.0,,,d,0.0,,,,,,,
rfbo,250,371|1|RFBO_iGotU|27,3.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|0,17.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|2,5.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|4,7.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|5,11.0,,,d,-1.1102230246251565e-16,,,,,,,
rfbo,250,373|1|RFBO_iGotU|6,4.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|8,4.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|10,10.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|12,12.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|13,41.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|15,5.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|17,6.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|18,3.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|19,3.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|20,5.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|23,6.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|24,4.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|25,4.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|26,4.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|27,4.0,,,d,0.0,,,,,,,
rfbo,250,373|1|RFBO_iGotU|28,3.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|0,36.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|1,13.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|2,16.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|5,20.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|7,5.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|12,3.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|13,3.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|17,3.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|19,4.0,,,d,0.0,,,,,,,
rfbo,250,374|1|RFBO_iGotU|21,3.0,,,d,0.0,,,,,,,
rfbo,250,374|2|RFBO_iGotU|0,14.0,,,d,0.0,,,,,,,
rfbo,250,374|2|RFBO_iGotU|1,3.0,,,d,0.0,,,,,,,
rfbo,250,374|2|RFBO_iGotU|2,16.0,,,d,0.0,,,,,,,
rfbo,250,374|2|RFBO_iGotU|3,20.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|0,12.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|1,5.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|2,3.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|7,3.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|8,7.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|10,12.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|12,15.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|13,6.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|14,3.0,,,d,0.0,,,,,,,
rfbo,250,374|4|RFBO_iGotU|16,4.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|0,18.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|9,4.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|10,12.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|11,5.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|13,32.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|14,11.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|15,3.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|16,10.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|22,3.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|23,3.0,,,d,0.0,,,,,,,
rfbo,250,375|1|RFBO_iGotU|25,8.0,,,d,0.0,,,,,,,
rfbo,250,376|3|RFBO_iGotU|0,4.0,,,d,0.0,,,,,,,
rfbo,250,376|3|RFBO_iGotU|2,4.0,,,d,0.0,,,,,,,
rfbo,250,376|3|RFBO_iGotU|3,3.0,,,d,0.0,,,,,,,
rfbo,250,376|3|RFBO_iGotU|4,3.0,,,d,0.0,,,,,,,
rfbo,250,376|3|RFBO_iGotU|5,3.0,,,d,0.0,,,,,,,
rfbo,250,376|3|RFBO_iGotU|6,7.0,,,d,0.0,,,,,,,
rfbo,250,376|3|RFBO_iGotU|8,9.0,,,d,0.0,,,,,,,
rfbo,250,376|5|RFBO_iGotU|0,11.0,,,d,0.0,,,,,,,
rfbo,250,376|12|RFBO_iGotU|0,10.0,,,d,0.0,,,,,,,
rfbo,250,376|14|RFBO_iGotU|0,3.0,,,d,0.0,,,,,,,
rfbo,250,377|1|RFBO_iGotU|0,34.0,,,d,0.0,,,,,,,
rfbo,250,377|1|RFBO_iGotU|3,6.0,,,d,0.0,,,,,,,
rfbo,250,377|1|RFBO_iGotU|5,3.0,,,d,0.0,,,,,,,
rfbo,250,377|1|RFBO_iGotU|6,3.0,,,d,0.0,,,,,,,
rfbo,250,377|1|RFBO_iGotU|7,7.0,,,d,0.0,,,,,,,
rfbo,250,377|1|RFBO_iGotU|8,5.0,,,d,0.0,,,,,,,
rfbo,250,377|1|RFBO_iGotU|9,5.0,,,d,0.0,,,,,,,
rfbo,250,377|1|RFBO_iGotU|12,3.0,,,d,0.0,,,,,,,
rfbo,250,377|1|RFBO_iGotU|14,21.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|0,3.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|3,27.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|4,6.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|5,4.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|6,6.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|7,3.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|9,4.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|10,13.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|12,3.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|14,6.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|15,3.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|17,29.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|23,3.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|30,3.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|33,6.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|34,3.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|35,3.0,,,d,0.0,,,,,,,
rfbo,250,377|4|RFBO_iGotU|38,21.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|2,33.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|3,13.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|4,8.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|6,47.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|7,6.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|10,3.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|14,12.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|15,8.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|16,3.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|17,4.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|21,8.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|22,11.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|23,3.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|24,3.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|25,7.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|30,3.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|31,3.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|32,11.0,,,d,0.0,,,,,,,
rfbo,250,378|1|RFBO_iGotU|35,3.0,,,d,0.0,,,,,,,
rfbo,250,379|1|RFBO_iGotU|1,19.0,,,d,0.0,,,,,,,
rfbo,250,379|1|RFBO_iGotU|2,5.0,,,d,0.0,,,,,,,
rfbo,250,379|1|RFBO_iGotU|3,3.0,,,d,0.0,,,,,,,
rfbo,250,379|1|RFBO_iGotU|5,13.0,,,d,0.0,,,,,,,
rfbo,250,379|1|RFBO_iGotU|6,3.0,,,d,0.0,,,,,,,
rfbo,250,379|1|RFBO_iGotU|7,9.0,,,d,0.0,,,,,,,
rfbo,250,379|1|RFBO_iGotU|8,5.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|0,9.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|1,5.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|3,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|5,13.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|6,12.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|7,18.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|10,4.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|11,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|12,10.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|14,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|15,4.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|16,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|19,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|20,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|24,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|25,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|27,37.0,,,d,1.1102230246251565e-16,,,,,,,
rfbo,250,380|1|RFBO_iGotU|29,20.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|30,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|32,4.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|34,7.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|35,5.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|36,10.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|37,14.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|38,33.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|39,6.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|42,3.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|46,4.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|48,12.0,,,d,0.0,,,,,,,
rfbo,250,380|1|RFBO_iGotU|49,10.0,,,d,0.0,,,,,,,
rfbo,250,381|1|RFBO_iGotU|0,8.0,,,d,0.0,,,,,,,
rfbo,250,381|1|RFBO_iGotU|4,3.0,,,d,0.0,,,,,,,
rfbo,250,381|1|RFBO_iGotU|5,6.0,,,d,0.0,,,,,,,
rfbo,250,381|1|RFBO_iGotU|9,4.0,,,d,0.0,,,,,,,
rfbo,250,381|1|RFBO_iGotU|11,3.0,,,d,0.0,,,,,,,
rfbo,250,381|1|RFBO_iGotU|13,7.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|0,14.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|1,5.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|3,13.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|5,4.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|6,37.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|7,3.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|8,5.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|10,3.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|11,5.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|12,4.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|16,8.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|20,19.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|21,9.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|22,4.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|23,3.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|24,7.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|26,27.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|27,13.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|28,3.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|31,7.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|32,8.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|34,7.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|35,4.0,,,d,0.0,,,,,,,
rfbo,250,382|1|RFBO_iGotU|39,4.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|0,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|4,17.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|7,4.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|9,8.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|10,10.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|13,6.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|16,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|17,4.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|18,5.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|19,5.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|21,27.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|23,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|24,20.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|25,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|26,7.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|30,22.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|31,13.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|35,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|36,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|37,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|39,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|40,3.0,,,d,0.0,,,,,,,
rfbo,250,383|1|RFBO_iGotU|41,4.0,,,d,0.0,,,,,,,
rfbo,250,384|1|RFBO_iGotU|2,13.0,,,d,0.0,,,,,,,
rfbo,250,384|1|RFBO_iGotU|3,4.0,,,d,0.0,,,,,,,
rfbo,250,384|1|RFBO_iGotU|4,11.0,,,d,0.0,,,,,,,
rfbo,250,384|1|RFBO_iGotU|7,3.0,,,d,0.0,,,,,,,
rfbo,250,384|1|RFBO_iGotU|8,6.0,,,d,0.0,,,,,,,
rfbo,250,384|1|RFBO_iGotU|9,3.0,,,d,0.0,,,,,,,
rfbo,250,384|1|RFBO_iGotU|13,6.0,,,d,0.0,,,,,,,
rfbo,250,384|1|RFBO_iGotU|15,5.0,,,d,0.0,,,,,,,
rfbo,250,384|1|RFBO_iGotU|16,4.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|0,15.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|1,4.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|4,20.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|5,4.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|6,4.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|7,4.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|10,4.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|14,3.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|16,8.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|18,3.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|19,6.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|21,3.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|24,4.0,,,d,0.0,,,,,,,
rfbo,250,386|1|RFBO_iGotU|25,3.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|0,19.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|1,5.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|4,9.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|5,5.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|6,5.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|10,14.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|11,8.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|12,3.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|14,5.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|17,3.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|18,7.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|19,3.0,,,d,0.0,,,,,,,
rfbo,250,387|1|RFBO_iGotU|20,5.0,,,d,0.0,,,,,,,
rfbo,250,393|1|RFBO_iGotU|1,41.0,,,d,0.0,,,,,,,
rfbo,250,393|1|RFBO_iGotU|2,6.0,,,d,0.0,,,,,,,
rfbo,250,393|1|RFBO_iGotU|5,9.0,,,d,0.0,,,,,,,
rfbo,250,399|1|RFBO_iGotU|0,8.0,,,d,0.0,,,,,,,
rfbo,250,399|1|RFBO_iGotU|6,19.0,,,d,0.0,,,,,,,
rfbo,250,399|1|RFBO_iGotU|7,4.0,,,d,0.0,,,,,,,
rfbo,250,399|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,399|1|RFBO_iGotU|9,6.0,,,d,0.0,,,,,,,
rfbo,250,399|1|RFBO_iGotU|17,9.0,,,d,0.0,,,,,,,
rfbo,250,399|1|RFBO_iGotU|18,7.0,,,d,1.1102230246251565e-16,,,,,,,
rfbo,250,401|1|RFBO_iGotU|10,11.0,,,d,0.0,,,,,,,
rfbo,250,401|1|RFBO_iGotU|11,6.0,,,d,0.0,,,,,,,
rfbo,250,401|1|RFBO_iGotU|13,6.0,,,d,0.0,,,,,,,
rfbo,250,401|1|RFBO_iGotU|16,10.0,,,d,0.0,,,,,,,
rfbo,250,401|1|RFBO_iGotU|18,8.0,,,d,0.0,,,,,,,
rfbo,250,401|1|RFBO_iGotU|20,6.0,,,d,0.0,,,,,,,
rfbo,250,401|1|RFBO_iGotU|22,6.0,,,d,0.0,,,,,,,
rfbo,250,614|1|RFBO_iGotU|0,21.0,,,d,0.0,,,,,,,
rfbo,250,614|3|RFBO_iGotU|0,17.0,,,d,0.0,,,,,,,
rfbo,250,614|4|RFBO_iGotU|1,6.0,,,d,0.0,,,,,,,
rfbo,250,614|4|RFBO_iGotU|2,14.0,,,d,1.1102230246251565e-16,,,,,,,
rfbo,250,614|4|RFBO_iGotU|3,3.0,,,d,0.0,,,,,,,
rfbo,250,614|7|RFBO_iGotU|0,3.0,,,d,0.0,,,,,,,
rfbo,250,614|7|RFBO_iGotU|1,9.0,,,d,0.0,,,,,,,
rfbo,250,614|10|RFBO_iGotU|0,4.0,,,d,0.0,,,,,,,
rfbo,250,615|1|RFBO_iGotU|0,41.0,,,d,0.0,,,,,,,
rfbo,250,615|1|RFBO_iGotU|1,5.0,,,d,0.0,,,,,,,
rfbo,250,615|1|RFBO_iGotU|2,4.0,,,d,0.0,,,,,,,
rfbo,250,615|1|RFBO_iGotU|3,3.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|0,7.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|2,14.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|4,20.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|5,22.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|7,4.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|9,3.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|10,33.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|11,3.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|12,6.0,,,d,0.0,,,,,,,
rfbo,250,615|2|RFBO_iGotU|14,4.0,,,d,0.0,,,,,,,
rfbo,250,615|8|RFBO_iGotU|0,13.0,,,d,0.0,,,,,,,
rfbo,250,615|8|RFBO_iGotU|1,11.0,,,d,0.0,,,,,,,
rfbo,250,615|8|RFBO_iGotU|2,5.0,,,d,0.0,,,,,,,
rfbo,250,615|8|RFBO_iGotU|3,3.0,,,d,0.0,,,,,,,
rfbo,250,616|1|RFBO_iGotU|0,3.0,,,d,0.0,,,,,,,
rfbo,250,616|1|RFBO_iGotU|1,22.0,,,d,0.0,,,,,,,
rfbo,250,616|1|RFBO_iGotU|2,17.0,,,d,0.0,,,,,,,
rfbo,250,616|1|RFBO_iGotU|3,6.0,,,d,0.0,,,,,,,
rfbo,250,616|1|RFBO_iGotU|4,3.0,,,d,0.0,,,,,,,
rfbo,250,616|1|RFBO_iGotU|7,4.0,,,d,0.0,,,,,,,
rfbo,250,616|1|RFBO_iGotU|8,3.0,,,d,0.0,,,,,,,
rfbo,250,616|1|RFBO_iGotU|9,33.0,,,d,0.0,,,,,,,
rfbo,250,616|1|RFBO_iGotU|10,23.0,,,d,0.0,,,,,,,
